ulCarrierFreq,timestamp,id,frame,slot,pci,dlCarrierFreq,_id.$oid,avgLdpcIterations,rnti,ulBytes,pmi,rsrp,cqi,pucchSnr,rssi,ueId,inSync,dlBytes,dlMcs,ulMcs,ulBler,ri,pcmax,puschSnr,dlBler,phr,rsrq,sinr
3750240000.0,2025-05-22 14:45:11.840000+00:00,12345678.0,188.0,14.0,0.0,3750240000.0,682f3877be193f091d614d4a,3.3,e000,895404.0,"(2,0)",-86.0,14.0,17.0,76.3,90,1.0,122333.0,1.0,6.0,0.055696,2.0,24.0,18.0,0.117558,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:12.840000+00:00,12345678.0,288.0,14.0,0.0,3750240000.0,682f3878be193f091d614d4b,3.4,d817,5914007.0,"(13,1)",-81.0,15.0,17.0,79.4,91,1.0,4407148.0,6.0,6.0,0.002626,2.0,24.0,17.5,0.305086,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:12.840000+00:00,12345678.0,288.0,14.0,0.0,3750240000.0,682f3878be193f091d614d4b,3.4,297f,2813428.0,"(15,1)",-84.0,15.0,19.0,83.2,88,1.0,871781.0,6.0,6.0,0.013125,2.0,24.0,20.0,0.199541,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:12.840000+00:00,12345678.0,288.0,14.0,0.0,3750240000.0,682f3878be193f091d614d4b,3.4,7681,977073.0,"(8,1)",-85.0,15.0,18.0,82.4,92,1.0,314375.0,6.0,6.0,0.004351,2.0,24.0,8.0,0.221386,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:12.840000+00:00,12345678.0,288.0,14.0,0.0,3750240000.0,682f3878be193f091d614d4b,3.4,43b0,965518.0,"(4,1)",-87.0,8.0,22.0,81.9,89,1.0,750788.0,6.0,6.0,0.028087,4.0,22.0,19.5,0.186388,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:12.840000+00:00,12345678.0,288.0,14.0,0.0,3750240000.0,682f3878be193f091d614d4b,3.4,e000,898079.0,"(15,0)",-86.0,15.0,21.0,76.6,90,1.0,122471.0,1.0,6.0,0.021578,2.0,24.0,18.5,0.095222,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:13.840000+00:00,12345678.0,388.0,14.0,0.0,3750240000.0,682f3879be193f091d614d4c,5.4,d817,5916951.0,"(15,1)",-81.0,15.0,18.0,84.5,91,1.0,4407766.0,6.0,6.0,0.000916,2.0,24.0,13.0,0.24712,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:13.840000+00:00,12345678.0,388.0,14.0,0.0,3750240000.0,682f3879be193f091d614d4c,5.4,297f,2816372.0,"(13,1)",-84.0,15.0,18.0,81.2,88,1.0,872399.0,6.0,6.0,0.004576,2.0,24.0,9.0,0.161628,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:13.840000+00:00,12345678.0,388.0,14.0,0.0,3750240000.0,682f3879be193f091d614d4c,5.4,7681,979748.0,"(15,1)",-85.0,15.0,18.0,80.6,92,1.0,314993.0,6.0,6.0,0.125817,2.0,24.0,6.5,0.179323,58.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:13.840000+00:00,12345678.0,388.0,14.0,0.0,3750240000.0,682f3879be193f091d614d4c,5.4,43b0,968349.0,"(4,0)",-87.0,11.0,18.0,79.9,89,1.0,752018.0,6.0,6.0,0.06993,3.0,22.0,18.0,0.235877,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:13.840000+00:00,12345678.0,388.0,14.0,0.0,3750240000.0,682f3879be193f091d614d4c,5.4,e000,900691.0,"(2,1)",-86.0,11.0,10.0,75.2,90,1.0,122609.0,1.0,6.0,0.073582,2.0,24.0,17.5,0.16713,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:14.840000+00:00,12345678.0,488.0,14.0,0.0,3750240000.0,682f387abe193f091d614d4d,6.7,d817,5919563.0,"(15,1)",-81.0,15.0,23.0,80.1,91,1.0,4408384.0,6.0,6.0,0.141196,2.0,24.0,8.5,0.300167,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:14.840000+00:00,12345678.0,488.0,14.0,0.0,3750240000.0,682f387abe193f091d614d4d,6.7,297f,2819001.0,"(15,1)",-84.0,15.0,3.0,81.2,88,1.0,872985.0,6.0,7.0,0.082773,2.0,24.0,9.0,0.130919,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:14.840000+00:00,12345678.0,488.0,14.0,0.0,3750240000.0,682f387abe193f091d614d4d,6.7,7681,982392.0,"(15,1)",-85.0,15.0,4.0,83.4,92,1.0,315611.0,6.0,6.0,0.200062,2.0,24.0,20.5,0.335252,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:14.840000+00:00,12345678.0,488.0,14.0,0.0,3750240000.0,682f387abe193f091d614d4d,6.7,43b0,970302.0,"(4,0)",-87.0,11.0,18.0,79.4,89,1.0,754173.0,6.0,6.0,0.188399,3.0,23.0,7.5,0.19106,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:14.840000+00:00,12345678.0,488.0,14.0,0.0,3750240000.0,682f387abe193f091d614d4d,6.7,e000,903366.0,"(12,1)",-86.0,15.0,20.0,75.4,90,1.0,122747.0,1.0,6.0,0.045027,2.0,24.0,17.5,0.225375,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:15.840000+00:00,12345678.0,588.0,14.0,0.0,3750240000.0,682f387bbe193f091d614d4e,3.2,d817,5922238.0,"(15,1)",-81.0,15.0,19.0,81.0,91,1.0,4409002.0,6.0,6.0,0.049232,2.0,24.0,6.5,0.37015,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:15.840000+00:00,12345678.0,588.0,14.0,0.0,3750240000.0,682f387bbe193f091d614d4e,3.2,297f,2822014.0,"(15,1)",-84.0,15.0,20.0,83.4,88,1.0,873603.0,6.0,7.0,0.032068,2.0,24.0,20.5,0.106044,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:15.840000+00:00,12345678.0,588.0,14.0,0.0,3750240000.0,682f387bbe193f091d614d4e,3.2,7681,985067.0,"(15,1)",-85.0,15.0,23.0,82.5,92,1.0,316229.0,6.0,6.0,0.069757,2.0,24.0,20.0,0.461554,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:15.840000+00:00,12345678.0,588.0,14.0,0.0,3750240000.0,682f387bbe193f091d614d4e,3.2,43b0,973225.0,"(4,0)",-87.0,10.0,18.0,82.6,89,1.0,755824.0,6.0,6.0,0.07299,3.0,23.0,21.5,0.154759,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:15.840000+00:00,12345678.0,588.0,14.0,0.0,3750240000.0,682f387bbe193f091d614d4e,3.2,e000,905010.0,"(2,1)",-86.0,11.0,20.0,72.7,90,1.0,122885.0,1.0,6.0,0.0157,2.0,24.0,44.0,0.182554,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:16.840000+00:00,12345678.0,688.0,14.0,0.0,3750240000.0,682f387cbe193f091d614d4f,6.2,d817,5924707.0,"(15,1)",-81.0,15.0,18.0,81.4,91,1.0,4409620.0,6.0,6.0,0.047765,2.0,24.0,48.0,0.383135,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:16.840000+00:00,12345678.0,688.0,14.0,0.0,3750240000.0,682f387cbe193f091d614d4f,6.2,297f,2825099.0,"(15,1)",-84.0,15.0,19.0,81.0,88,1.0,874189.0,6.0,7.0,0.058679,2.0,24.0,8.0,0.175896,52.0,-10.5,23.5
3750240000.0,2025-05-22 14:45:16.840000+00:00,12345678.0,688.0,14.0,0.0,3750240000.0,682f387cbe193f091d614d4f,6.2,7681,987204.0,"(8,1)",-85.0,15.0,21.0,84.6,92,1.0,316847.0,6.0,6.0,0.2466,2.0,24.0,22.0,0.373859,52.0,-10.5,23.5
