ulCarrierFreq,timestamp,id,frame,slot,pci,dlCarrierFreq,_id.$oid,avgLdpcIterations,rnti,ulBytes,pmi,rsrp,cqi,pucchSnr,rssi,ueId,inSync,dlBytes,dlMcs,ulMcs,ulBler,ri,pcmax,puschSnr,dlBler,phr,rsrq,sinr
3750240000.0,2025-05-23 10:15:13.924000+00:00,12345678.0,407.0,9.0,0.0,3750240000.0,68304ab1be193f091d617a01,9.0,7acd,2156456.0,"(6,3)",-130.0,8.0,3.0,81.0,143,1.0,224407.0,5.0,6.0,1.0,1.0,25.0,16.5,1.0,28.0,-19.5,-8.0
3750240000.0,2025-05-23 10:15:14.924000+00:00,12345678.0,507.0,9.0,0.0,3750240000.0,68304ab2be193f091d617a02,8.2,30be,5882351.0,"(6,1)",-83.0,11.0,16.0,77.0,137,1.0,2536225.0,6.0,6.0,0.002802,3.0,22.0,18.0,0.043892,52.0,-11.0,17.0
3750240000.0,2025-05-23 10:15:14.924000+00:00,12345678.0,507.0,9.0,0.0,3750240000.0,68304ab2be193f091d617a02,8.2,23b3,5219737.0,"(5,1)",-95.0,11.0,15.0,80.6,141,1.0,944880.0,0.0,6.0,1.0,2.0,24.0,20.5,0.000639,52.0,-11.0,15.5
3750240000.0,2025-05-23 10:15:14.924000+00:00,12345678.0,507.0,9.0,0.0,3750240000.0,68304ab2be193f091d617a02,8.2,308f,1812741.0,"(9,1)",-129.0,15.0,7.0,62.0,142,1.0,1755150.0,1.0,6.0,1.0,2.0,24.0,1.0,0.999877,26.0,-18.5,-7.0
3750240000.0,2025-05-23 10:15:14.924000+00:00,12345678.0,507.0,9.0,0.0,3750240000.0,68304ab2be193f091d617a02,8.2,6695,3154866.0,"(15,0)",-110.0,7.0,16.0,82.7,138,1.0,1803905.0,6.0,6.0,0.984867,2.0,24.0,17.5,0.076194,38.0,-11.0,10.5
3750240000.0,2025-05-23 10:15:14.924000+00:00,12345678.0,507.0,9.0,0.0,3750240000.0,68304ab2be193f091d617a02,8.2,7acd,2156994.0,"(6,3)",-130.0,8.0,3.0,62.0,143,1.0,224540.0,5.0,6.0,1.0,1.0,25.0,3.0,1.0,28.0,-19.5,-8.0
3750240000.0,2025-05-23 10:15:15.924000+00:00,12345678.0,607.0,9.0,0.0,3750240000.0,68304ab3be193f091d617a03,8.3,30be,5885026.0,"(7,1)",-83.0,11.0,16.0,77.0,137,1.0,2537034.0,6.0,6.0,0.001086,3.0,22.0,13.0,0.035552,52.0,-11.0,17.0
3750240000.0,2025-05-23 10:15:15.924000+00:00,12345678.0,607.0,9.0,0.0,3750240000.0,68304ab3be193f091d617a03,8.3,23b3,5222587.0,"(14,0)",-95.0,12.0,15.0,78.9,141,1.0,944960.0,0.0,6.0,1.0,2.0,24.0,17.5,0.000517,52.0,-11.0,15.5
3750240000.0,2025-05-23 10:15:15.924000+00:00,12345678.0,607.0,9.0,0.0,3750240000.0,68304ab3be193f091d617a03,8.3,308f,1814419.0,"(9,1)",-129.0,15.0,7.0,62.0,142,1.0,1757019.0,1.0,6.0,1.0,2.0,24.0,1.5,0.999952,26.0,-18.5,-7.0
3750240000.0,2025-05-23 10:15:15.924000+00:00,12345678.0,607.0,9.0,0.0,3750240000.0,68304ab3be193f091d617a03,8.3,6695,3157699.0,"(15,0)",-110.0,7.0,16.0,82.1,138,1.0,1804800.0,6.0,6.0,0.962251,2.0,25.0,16.5,0.136545,40.0,-11.0,10.5
3750240000.0,2025-05-23 10:15:15.924000+00:00,12345678.0,607.0,9.0,0.0,3750240000.0,68304ab3be193f091d617a03,8.3,7acd,2158102.0,"(6,3)",-130.0,8.0,3.0,62.0,143,1.0,224673.0,5.0,6.0,1.0,1.0,25.0,1.5,1.0,28.0,-19.5,-8.0
3750240000.0,2025-05-23 10:15:16.924000+00:00,12345678.0,707.0,9.0,0.0,3750240000.0,68304ab4be193f091d617a04,8.8,30be,5888002.0,"(7,1)",-83.0,11.0,16.0,77.3,137,1.0,2537876.0,6.0,6.0,0.000379,3.0,22.0,10.5,0.028797,52.0,-11.0,16.5
3750240000.0,2025-05-23 10:15:16.924000+00:00,12345678.0,707.0,9.0,0.0,3750240000.0,68304ab4be193f091d617a04,8.8,23b3,5225500.0,"(14,0)",-95.0,13.0,15.0,78.9,141,1.0,945044.0,0.0,6.0,1.0,2.0,24.0,8.5,0.000419,52.0,-11.0,15.5
3750240000.0,2025-05-23 10:15:16.924000+00:00,12345678.0,707.0,9.0,0.0,3750240000.0,68304ab4be193f091d617a04,8.8,308f,1815258.0,"(9,1)",-129.0,15.0,7.0,62.0,142,1.0,1758709.0,1.0,6.0,1.0,2.0,24.0,1.5,0.999979,26.0,-18.5,-7.0
