dlBytes,dlMcs,dlBler,ulBytes,ulMcs,ulBler,ri,phr,pcmax,rsrq,sinr,rsrp,rssi,cqi,pucchSnr,puschSnr,ueId,predicted_anomaly,anomaly_score,authentication_status
6001500.0,2.0,0.997341,528518.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,6.0,3.0,18.0,-1,-0.03449240218557803,rejected
493357.0,0.0,1.0,1959642.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,3.0,2.0,13.0,-1,-0.040671749929431456,rejected
6002903.0,2.0,0.99897,528794.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,6.0,4.5,17.0,-1,-0.031680736134548915,rejected
493378.0,0.0,1.0,1960987.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,3.0,2.0,18.0,-1,-0.040671749929431456,rejected
6004243.0,2.0,0.975257,529001.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,9.0,3.5,19.0,-1,-0.03367355589170218,rejected
493399.0,0.0,1.0,1962934.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,3.0,4.0,17.0,-1,-0.036100581840945334,rejected
323385.0,3.0,1.0,1920120.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,14.0,24.0,29.0,19.0,-1,-0.03901890270943109,rejected
6005560.0,2.0,0.990414,529208.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,9.0,3.0,13.0,-1,-0.03367355589170218,rejected
493420.0,0.0,1.0,1963203.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,3.0,3.5,19.0,-1,-0.03984454756619371,rejected
6006963.0,2.0,0.996286,529484.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,9.0,3.5,18.0,-1,-0.03367355589170218,rejected
493441.0,0.0,1.0,1964849.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,3.0,1.5,13.0,-1,-0.040671749929431456,rejected
323699.0,3.0,1.0,1921497.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,14.0,24.0,3.5,18.0,-1,-0.02784006118576965,rejected
6008372.0,2.0,0.998561,529760.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,9.0,2.5,17.0,-1,-0.0340338641722715,rejected
493462.0,0.0,1.0,1966226.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,3.0,2.5,18.0,-1,-0.040671749929431456,rejected
6009669.0,2.0,0.999381,529898.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,9.0,4.5,19.0,-1,-0.030865691937191797,rejected
493483.0,0.0,1.0,1967334.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,3.0,2.5,17.0,-1,-0.040671749929431456,rejected
324013.0,3.0,1.0,1922573.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,14.0,24.0,29.0,19.0,-1,-0.03901890270943109,rejected
6011072.0,2.0,0.99976,530174.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,9.0,3.5,13.0,-1,-0.03367355589170218,rejected
493504.0,0.0,1.0,1968141.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,3.0,4.5,19.0,-1,-0.036100581840945334,rejected
6012444.0,2.0,0.999907,530344.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,17.0,2.5,18.0,-1,-0.029015294419764248,rejected
216267.0,0.0,0.998923,516795.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,81.6,4.0,16.0,21.0,19.0,-1,-0.028499960111708744,rejected
493525.0,0.0,1.0,1968536.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,3.0,2.0,13.0,-1,-0.040671749929431456,rejected
324327.0,3.0,1.0,1925992.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,14.0,24.0,29.5,18.0,-1,-0.03901890270943109,rejected
6013784.0,2.0,0.99996,530376.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,17.0,2.5,17.0,-1,-0.029015294419764248,rejected
493546.0,0.0,1.0,1968788.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,3.0,2.0,18.0,-1,-0.040671749929431456,rejected
324484.0,3.0,1.0,1927322.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,14.0,18.0,29.0,17.0,-1,-0.035797722194088166,rejected
6015199.0,2.0,0.999985,530392.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,16.0,2.0,19.0,-1,-0.031133195747093834,rejected
493567.0,0.0,1.0,1969215.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,18.0,3.0,17.0,-1,-0.033579127539431486,rejected
324641.0,3.0,1.0,1927987.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,14.0,18.0,29.5,19.0,-1,-0.035797722194088166,rejected
6016565.0,2.0,0.999994,530392.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,11.0,3.0,13.0,-1,-0.030327421553123957,rejected
493588.0,0.0,1.0,1969404.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,18.0,1.5,19.0,-1,-0.03343249464706877,rejected
324798.0,3.0,1.0,1928414.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,14.0,17.0,29.5,13.0,-1,-0.03489208002911004,rejected
6017974.0,2.0,0.959498,530392.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,17.0,3.0,18.0,-1,-0.030774614728976357,rejected
493609.0,0.0,1.0,1969593.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,18.0,2.5,13.0,-1,-0.03343249464706877,rejected
6019314.0,2.0,0.982565,530424.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,19.0,2.5,17.0,-1,-0.031434494852487394,rejected
493630.0,0.0,1.0,1969908.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,18.0,3.0,18.0,-1,-0.033579127539431486,rejected
325112.0,3.0,1.0,1928729.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,14.0,17.0,29.5,17.0,-1,-0.03489208002911004,rejected
6020680.0,2.0,0.956795,530440.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,18.0,2.5,19.0,-1,-0.03415917365933041,rejected
493651.0,0.0,1.0,1970366.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,20.0,3.0,17.0,-1,-0.03235312527373635,rejected
325269.0,3.0,1.0,1928792.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,14.0,17.0,29.5,13.0,-1,-0.03489208002911004,rejected
6022089.0,2.0,0.983262,530504.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,18.0,2.5,19.0,-1,-0.03415917365933041,rejected
493672.0,0.0,0.9,1970761.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,20.0,3.0,13.0,-1,-0.03235312527373635,rejected
6023504.0,2.0,0.992795,530632.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,17.0,3.5,18.0,-1,-0.030774614728976357,rejected
493693.0,0.0,0.91,1970887.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,20.0,2.5,19.0,-1,-0.03220678970894486,rejected
6024801.0,2.0,0.997209,530744.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,18.0,3.0,17.0,-1,-0.03379879076065928,rejected
493714.0,0.0,0.919,1971013.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,20.0,3.0,18.0,-1,-0.03235312527373635,rejected
6026210.0,2.0,0.998919,530872.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,18.0,4.5,13.0,-1,-0.03379879076065928,rejected
493735.0,0.0,0.9271,1971139.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,20.0,1.0,17.0,-1,-0.03220678970894486,rejected
6027619.0,2.0,0.999534,531080.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,18.0,5.5,19.0,-1,-0.03343505015069104,rejected
493756.0,0.0,0.93439,1971328.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,20.0,2.5,13.0,-1,-0.03220678970894486,rejected
6028985.0,2.0,0.99982,531224.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,19.0,3.5,18.0,-1,-0.03107573441964362,rejected
493777.0,0.0,0.940951,1971580.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,20.0,2.0,19.0,-1,-0.03220678970894486,rejected
6030325.0,2.0,0.99993,531432.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,20.0,4.0,17.0,-1,-0.03107573441964362,rejected
493798.0,0.0,0.946856,1971643.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,20.0,1.5,18.0,-1,-0.03220678970894486,rejected
6031740.0,2.0,0.99997,531668.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,10.0,4.0,13.0,-1,-0.030327421553123957,rejected
493819.0,0.0,0.95217,1972070.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,20.0,3.5,17.0,-1,-0.03235312527373635,rejected
6033106.0,2.0,0.954988,531844.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,20.0,3.5,19.0,-1,-0.03107573441964362,rejected
493840.0,0.0,0.856953,1972196.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,20.0,2.0,13.0,-1,-0.03220678970894486,rejected
6034515.0,2.0,0.982562,532004.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,21.0,3.5,18.0,-1,-0.03148326081634545,rejected
493861.0,0.0,0.871258,1972385.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,20.0,3.5,19.0,-1,-0.03235312527373635,rejected
6035861.0,2.0,0.965493,532164.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,20.0,4.0,17.0,-1,-0.03107573441964362,rejected
493882.0,0.0,0.784132,1972574.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,20.0,3.0,18.0,-1,-0.03235312527373635,rejected
6037227.0,2.0,0.986631,532324.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,21.0,4.0,13.0,-1,-0.03148326081634545,rejected
493903.0,0.0,0.805719,1972889.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,21.0,3.0,17.0,-1,-0.03140386026090103,rejected
6038636.0,2.0,0.962016,532468.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,21.0,4.5,19.0,-1,-0.03148326081634545,rejected
6039976.0,2.0,0.983649,532612.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,20.0,3.0,18.0,-1,-0.03107573441964362,rejected
493945.0,0.0,0.752632,1973519.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,20.0,2.5,19.0,-1,-0.029356468109182243,rejected
6041342.0,2.0,0.993665,532772.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,20.0,4.5,17.0,-1,-0.03107573441964362,rejected
493966.0,0.0,0.777369,1973771.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,20.0,2.5,18.0,-1,-0.030169468683787115,rejected
6042751.0,2.0,0.997546,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,61.9,3.0,20.0,29.5,13.0,-1,-0.049067400110869186,rejected
493987.0,0.0,0.799632,1974149.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,61.9,2.0,20.0,4.0,17.0,-1,-0.02865507210253415,rejected
6044117.0,2.0,0.999049,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,20.0,29.5,19.0,-1,-0.049067400110869186,rejected
494008.0,0.0,0.819669,1974905.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,20.0,3.5,13.0,-1,-0.03235312527373635,rejected
6045457.0,2.0,0.999591,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,61.7,3.0,21.0,29.5,18.0,-1,-0.0494871035413057,rejected
217275.0,0.0,0.999914,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,80.9,5.0,16.0,18.5,13.0,-1,-0.028905743185075217,rejected
494029.0,0.0,0.837702,1975598.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,20.0,3.5,19.0,-1,-0.03235312527373635,rejected
6046872.0,2.0,0.975541,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,7.0,29.5,17.0,-1,-0.05478725297930387,rejected
217317.0,0.0,0.999923,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,79.9,5.0,16.0,18.5,19.0,-1,-0.028905743185075217,rejected
494050.0,0.0,0.853932,1976291.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,20.0,3.5,18.0,-1,-0.03235312527373635,rejected
6048238.0,2.0,0.990524,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,22.0,29.5,13.0,-1,-0.05032736277948402,rejected
494071.0,0.0,0.868539,1976858.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,21.0,3.5,17.0,-1,-0.03140386026090103,rejected
6049647.0,2.0,0.996329,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,23.0,29.5,19.0,-1,-0.05243299205699814,rejected
217359.0,0.0,0.99993,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,80.6,5.0,16.0,19.0,17.0,-1,-0.028905743185075217,rejected
494092.0,0.0,0.881685,1977677.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,21.0,4.5,13.0,-1,-0.027711624834247828,rejected
6050987.0,2.0,0.99842,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,23.0,29.5,18.0,-1,-0.05243299205699814,rejected
217359.0,0.0,0.99993,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,80.6,5.0,16.0,19.0,13.0,-1,-0.028905743185075217,rejected
494113.0,0.0,0.893516,1978370.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,20.0,4.0,19.0,-1,-0.02865507210253415,rejected
6051755.0,2.0,0.999067,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,22.0,29.5,17.0,-1,-0.05032736277948402,rejected
217359.0,0.0,0.99993,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,80.6,5.0,16.0,19.0,19.0,-1,-0.028905743185075217,rejected
494134.0,0.0,0.904165,1979189.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,20.0,29.5,18.0,-1,-0.03967107826644922,rejected
6051755.0,2.0,0.999067,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,22.0,29.5,13.0,-1,-0.05032736277948402,rejected
217359.0,0.0,0.99993,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,80.6,5.0,16.0,19.0,18.0,-1,-0.028905743185075217,rejected
494155.0,0.0,0.913748,1979945.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,20.0,29.5,17.0,-1,-0.03967107826644922,rejected
6051755.0,2.0,0.999067,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,22.0,29.5,19.0,-1,-0.05032736277948402,rejected
217359.0,0.0,0.99993,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,80.6,5.0,16.0,19.0,17.0,-1,-0.028905743185075217,rejected
494176.0,0.0,0.922373,1980764.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,20.0,29.5,13.0,-1,-0.03967107826644922,rejected
6051755.0,2.0,0.999067,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,22.0,29.5,18.0,-1,-0.05032736277948402,rejected
217359.0,0.0,0.99993,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,80.6,5.0,16.0,19.0,13.0,-1,-0.028905743185075217,rejected
494197.0,0.0,0.930136,1981520.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,21.0,29.5,19.0,-1,-0.03871030071467452,rejected
6051755.0,2.0,0.999067,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,22.0,29.5,17.0,-1,-0.05032736277948402,rejected
217359.0,0.0,0.99993,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,80.6,5.0,16.0,19.0,19.0,-1,-0.028905743185075217,rejected
494218.0,0.0,0.937122,1982339.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,21.0,29.5,17.0,-1,-0.03871030071467452,rejected
6051755.0,2.0,0.999067,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,22.0,29.5,19.0,-1,-0.05032736277948402,rejected
217359.0,0.0,0.99993,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,80.6,5.0,16.0,19.0,17.0,-1,-0.028905743185075217,rejected
494239.0,0.0,0.94341,1983095.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,21.0,29.5,19.0,-1,-0.03871030071467452,rejected
6051755.0,2.0,0.999067,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,22.0,29.5,13.0,-1,-0.05032736277948402,rejected
217359.0,0.0,0.99993,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,80.6,5.0,16.0,19.0,18.0,-1,-0.028905743185075217,rejected
494260.0,0.0,0.949069,1983914.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,21.0,29.5,19.0,-1,-0.04044855015974069,rejected
6051755.0,2.0,0.999067,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,22.0,29.5,13.0,-1,-0.05032736277948402,rejected
217359.0,0.0,0.99993,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,80.6,5.0,16.0,19.0,18.0,-1,-0.028905743185075217,rejected
494281.0,0.0,0.954162,1984670.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,21.0,29.5,19.0,-1,-0.04044855015974069,rejected
6051755.0,2.0,0.999067,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,22.0,29.5,19.0,-1,-0.05032736277948402,rejected
217359.0,0.0,0.99993,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,80.6,5.0,16.0,19.0,17.0,-1,-0.028905743185075217,rejected
494302.0,0.0,0.958746,1985489.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,21.0,29.0,18.0,-1,-0.04044855015974069,rejected
6051755.0,2.0,0.999067,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,22.0,29.5,18.0,-1,-0.05032736277948402,rejected
217359.0,0.0,0.99993,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,80.6,5.0,16.0,19.0,19.0,-1,-0.028905743185075217,rejected
494323.0,0.0,0.962871,1986182.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,20.0,29.5,13.0,-1,-0.04141206661899688,rejected
6051755.0,2.0,0.999067,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,22.0,29.5,13.0,-1,-0.05032736277948402,rejected
217359.0,0.0,0.99993,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,80.6,5.0,16.0,19.0,17.0,-1,-0.028905743185075217,rejected
494344.0,0.0,0.966584,1987001.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,20.0,29.5,18.0,-1,-0.04141206661899688,rejected
6051755.0,2.0,0.999067,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,22.0,29.5,,-1,-0.05032736277948402,rejected
217359.0,0.0,0.99993,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,80.6,5.0,16.0,19.0,,-1,-0.028905743185075217,rejected
494365.0,0.0,0.969926,1987694.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,22.0,29.5,,-1,-0.04044855015974069,rejected
6051755.0,2.0,0.999067,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,22.0,29.5,,-1,-0.05032736277948402,rejected
217359.0,0.0,0.99993,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,80.6,5.0,16.0,19.0,,-1,-0.028905743185075217,rejected
494386.0,0.0,0.972933,1988513.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,22.0,29.5,,-1,-0.04044855015974069,rejected
6051755.0,2.0,0.999067,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,22.0,29.5,,-1,-0.05032736277948402,rejected
217359.0,0.0,0.99993,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,80.6,5.0,16.0,19.0,,-1,-0.028905743185075217,rejected
494407.0,0.0,0.97564,1989206.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,22.0,29.5,,-1,-0.04044855015974069,rejected
6051755.0,2.0,0.999067,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,22.0,29.5,,-1,-0.05032736277948402,rejected
217359.0,0.0,0.99993,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,80.6,5.0,16.0,19.0,,-1,-0.028905743185075217,rejected
494428.0,0.0,0.978076,1989962.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,22.0,29.5,,-1,-0.04044855015974069,rejected
6051755.0,2.0,0.999067,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,22.0,29.5,20.0,-1,-0.05032736277948402,rejected
217359.0,0.0,0.99993,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,80.6,5.0,16.0,19.0,21.0,-1,-0.028905743185075217,rejected
494449.0,0.0,0.980268,1990718.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,21.0,29.5,20.0,-1,-0.04044855015974069,rejected
6051755.0,2.0,0.999067,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,22.0,29.5,20.0,-1,-0.05032736277948402,rejected
217359.0,0.0,0.99993,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,80.6,5.0,16.0,19.0,21.0,-1,-0.028905743185075217,rejected
494470.0,0.0,0.982242,1991537.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,21.0,29.5,20.0,-1,-0.04044855015974069,rejected
6051755.0,2.0,0.999067,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,22.0,29.5,20.0,-1,-0.05032736277948402,rejected
217359.0,0.0,0.99993,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,80.6,5.0,16.0,19.0,21.0,-1,-0.028905743185075217,rejected
494491.0,0.0,0.984017,1992230.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,22.0,29.5,20.0,-1,-0.04044855015974069,rejected
6051755.0,2.0,0.999067,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,22.0,29.5,21.0,-1,-0.05032736277948402,rejected
217359.0,0.0,0.99993,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,80.6,5.0,16.0,19.0,22.0,-1,-0.028905743185075217,rejected
494512.0,0.0,0.885616,1993049.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,22.0,29.5,20.0,-1,-0.03871030071467452,rejected
6051755.0,2.0,0.999067,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,22.0,29.5,0.0,-1,-0.05032736277948402,rejected
217359.0,0.0,0.99993,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,80.6,5.0,16.0,19.0,20.0,-1,-0.028905743185075217,rejected
494533.0,0.0,0.897054,1993805.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,21.0,30.0,21.0,-1,-0.03871030071467452,rejected
6051755.0,2.0,0.999067,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,22.0,29.5,23.0,-1,-0.05032736277948402,rejected
217359.0,0.0,0.99993,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,80.6,5.0,16.0,19.0,20.0,-1,-0.028905743185075217,rejected
494554.0,0.0,0.907349,1994624.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,21.0,29.5,21.0,-1,-0.03871030071467452,rejected
6051755.0,2.0,0.999067,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,22.0,29.5,23.0,-1,-0.05032736277948402,rejected
217359.0,0.0,0.99993,520984.0,6.0,1.0,2.0,7.0,-28.0,-11.0,12.5,0.0,80.6,5.0,16.0,19.0,20.0,-1,-0.028905743185075217,rejected
494575.0,0.0,0.916614,1995380.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,62.0,2.0,22.0,29.5,21.0,-1,-0.03871030071467452,rejected
6051755.0,2.0,0.999067,532820.0,6.0,1.0,2.0,26.0,25.0,-11.0,12.5,0.0,62.0,3.0,22.0,29.5,23.0,-1,-0.05032736277948402,rejected
