ueId,rnti,inSync,dlBytes,dlMcs,dlBler,ulBytes,ulMcs,ulBler,ri,pmi,phr,pcmax,rsrq,sinr,rsrp,rssi,cqi,pucchSnr,puschSnr,id,frame,slot,pci,dlCarrierFreq,ulCarrierFreq,avgLdpcIterations,timestamp
2,0e12,1,4239,0,2e-06,38017,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-74,82.6,13,14,12.0,12345678,14,3,0,3750240000,3750240000,12.7,1744627756676
1,7f65,1,4016,0,5.6e-05,35513,6,1.0,1,"(0,1)",52,24,-10.5,23.5,-75,83.6,5,15,18.5,12345678,14,3,0,3750240000,3750240000,12.7,1744627756676
1,7f65,1,4079,0,4.6e-05,35877,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-76,79.9,15,20,15.0,12345678,114,3,0,3750240000,3750240000,12.5,1744627757676
2,e49a,1,543,9,0.1,614,8,0.181,2,"(0,0)",59,24,-10.5,23.5,-76,84.2,8,27,19.0,12345678,114,3,0,3750240000,3750240000,12.5,1744627757676
1,7f65,1,4142,0,4.1e-05,36241,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-76,80.5,15,10,15.5,12345678,214,3,0,3750240000,3750240000,12.6,1744627758676
2,e49a,1,917,9,0.09,2458,6,0.647447,2,"(0,0)",58,24,-10.5,23.5,-74,83.4,8,24,18.5,12345678,214,3,0,3750240000,3750240000,12.6,1744627758676
1,7f65,1,4205,0,3.3e-05,36605,6,1.0,2,"(0,1)",59,24,-10.5,23.5,-76,80.3,5,20,15.5,12345678,313,19,0,3750240000,3750240000,12.8,1744627759676
2,e49a,1,1351,9,0.1179,3123,6,0.863414,1,"(0,3)",52,24,-10.5,23.5,-73,85.0,9,24,19.5,12345678,313,19,0,3750240000,3750240000,12.8,1744627759676
1,7f65,1,4226,0,3e-05,37745,6,1.0,1,"(0,3)",58,24,-10.5,23.5,-76,81.0,15,16,16.5,12345678,413,19,0,3750240000,3750240000,12.8,1744627760676
2,e49a,1,1568,9,0.10611,4026,6,0.947084,2,"(0,0)",59,24,-10.5,23.5,-73,81.5,8,23,16.5,12345678,413,19,0,3750240000,3750240000,12.8,1744627760676
2,e49a,1,2361,8,0.185949,4358,6,0.977221,2,"(0,1)",52,24,-10.5,23.5,-74,79.3,1,17,14.5,12345678,514,3,0,3750240000,3750240000,12.0,1744627761676
1,792d,1,579,9,0.1,834,6,0.33661,1,"(0,3)",59,24,-10.5,23.5,-79,82.4,12,28,17.5,12345678,514,3,0,3750240000,3750240000,12.0,1744627761676
2,e49a,1,2775,3,0.216557,5085,6,0.991175,1,"(0,3)",52,24,-10.5,23.5,-74,82.4,15,19,17.5,12345678,613,19,0,3750240000,3750240000,12.4,1744627762676
1,792d,1,1013,9,0.081,1166,6,0.742989,1,"(0,1)",52,25,-10.5,23.5,-76,82.0,15,24,16.5,12345678,613,19,0,3750240000,3750240000,12.4,1744627762676
2,e49a,1,2855,3,0.194901,6494,6,0.996581,2,"(0,0)",59,24,-10.5,23.5,-74,79.6,14,16,14.5,12345678,714,3,0,3750240000,3750240000,12.0,1744627763676
1,792d,1,1173,3,0.06561,2036,6,0.900429,1,"(0,2)",58,24,-10.5,23.5,-76,84.5,9,23,20.0,12345678,714,3,0,3750240000,3750240000,12.0,1744627763676
2,e49a,1,2939,0,0.142083,7823,6,0.998528,1,"(0,3)",52,24,-10.5,23.5,-74,79.4,9,16,15.5,12345678,814,3,0,3750240000,3750240000,12.1,1744627764676
1,792d,1,1295,0,0.053144,3873,6,0.961424,1,"(0,0)",59,24,-10.5,23.5,-76,84.4,3,21,19.5,12345678,814,3,0,3750240000,3750240000,12.1,1744627764676
2,e49a,1,2960,0,0.127875,8393,6,0.99943,1,"(0,3)",58,24,-10.5,23.5,-74,81.6,15,17,16.5,12345678,914,3,0,3750240000,3750240000,12.7,1744627765676
1,792d,1,1337,0,0.043047,4807,6,0.983394,1,"(0,3)",59,24,-10.5,23.5,-76,82.2,12,17,17.0,12345678,914,3,0,3750240000,3750240000,12.7,1744627765676
2,e49a,1,3002,0,0.103578,8456,6,0.999755,1,"(0,3)",52,24,-10.5,23.5,-74,79.9,15,17,15.0,12345678,1014,3,0,3750240000,3750240000,12.7,1744627766676
1,792d,1,1379,0,0.034868,6042,6,0.993567,1,"(0,0)",59,24,-10.5,23.5,-76,82.9,3,18,17.5,12345678,1014,3,0,3750240000,3750240000,12.7,1744627766676
2,e49a,1,3082,0,0.075509,9120,6,0.999905,1,"(0,3)",52,24,-10.5,23.5,-74,82.7,15,17,17.5,12345678,90,3,0,3750240000,3750240000,12.7,1744627767676
1,792d,1,1421,0,0.028243,6976,6,0.997508,2,"(0,1)",59,25,-10.5,23.5,-76,82.6,5,10,17.0,12345678,90,3,0,3750240000,3750240000,12.7,1744627767676
2,e49a,1,3103,0,0.067958,9421,6,0.999963,1,"(0,3)",59,24,-10.5,23.5,-74,81.7,15,17,17.0,12345678,190,3,0,3750240000,3750240000,12.8,1744627768676
1,792d,1,1463,0,0.022877,7910,6,0.998927,2,"(0,1)",58,24,-10.5,23.5,-76,81.4,11,17,16.0,12345678,190,3,0,3750240000,3750240000,12.8,1744627768676
2,e49a,1,3166,0,0.055046,10624,6,0.999986,1,"(0,1)",58,24,-10.5,23.5,-74,82.9,10,17,18.0,12345678,290,3,0,3750240000,3750240000,12.5,1744627769676
1,792d,1,1505,0,0.01853,9715,6,0.999584,1,"(0,3)",58,25,-10.5,23.5,-76,80.6,15,17,15.0,12345678,290,3,0,3750240000,3750240000,12.5,1744627769676
2,e49a,1,3229,0,0.044587,12128,6,0.999994,2,"(0,0)",58,24,-10.5,23.5,-74,81.8,14,18,17.0,12345678,390,3,0,3750240000,3750240000,12.6,1744627770676
1,792d,1,1547,0,0.015009,10380,6,0.999821,1,"(0,3)",52,24,-10.5,23.5,-76,79.7,15,18,14.5,12345678,390,3,0,3750240000,3750240000,12.6,1744627770676
2,e49a,1,3271,0,0.036116,13062,6,0.999997,2,"(0,1)",58,24,-10.5,23.5,-74,81.2,3,18,16.0,12345678,490,3,0,3750240000,3750240000,12.8,1744627771676
1,792d,1,1610,0,0.012158,11013,6,0.999923,1,"(0,3)",52,24,-10.5,23.5,-76,80.7,15,15,15.5,12345678,490,3,0,3750240000,3750240000,12.8,1744627771676
2,e49a,1,3313,0,0.029254,13964,6,0.999999,1,"(0,3)",58,24,-10.5,23.5,-75,82.6,4,16,18.0,12345678,590,3,0,3750240000,3750240000,12.6,1744627772676
1,792d,1,1652,0,0.009848,12818,6,0.99997,1,"(0,1)",58,24,-10.5,23.5,-77,82.4,15,16,17.0,12345678,590,3,0,3750240000,3750240000,12.6,1744627772676
2,e49a,1,3355,0,0.023695,15468,6,1.0,2,"(0,0)",58,24,-10.5,23.5,-74,82.9,8,16,18.5,12345678,690,3,0,3750240000,3750240000,12.7,1744627773676
1,792d,1,1694,0,0.007977,13451,6,0.999987,1,"(0,3)",58,25,-10.5,23.5,-77,81.4,12,18,16.5,12345678,690,3,0,3750240000,3750240000,12.7,1744627773676
2,e49a,1,3397,0,0.019193,17305,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-74,82.8,15,19,17.5,12345678,790,3,0,3750240000,3750240000,12.5,1744627774676
1,792d,1,1757,0,0.006461,14686,6,0.999995,2,"(0,1)",58,25,-10.5,23.5,-76,80.0,4,17,15.0,12345678,790,3,0,3750240000,3750240000,12.5,1744627774676
2,e49a,1,3460,0,0.015547,19110,6,1.0,1,"(0,3)",58,24,-10.5,23.5,-74,83.6,15,17,19.0,12345678,890,3,0,3750240000,3750240000,12.6,1744627775676
1,792d,1,1820,0,0.005233,15319,6,0.999998,1,"(0,1)",52,24,-10.5,23.5,-76,83.2,15,18,18.5,12345678,890,3,0,3750240000,3750240000,12.6,1744627775676
2,e49a,1,3523,0,0.012593,20915,6,1.0,2,"(0,0)",58,24,-10.5,23.5,-73,82.4,1,16,17.0,12345678,990,3,0,3750240000,3750240000,12.3,1744627776676
1,792d,1,1862,0,0.004239,16554,6,0.999999,2,"(0,0)",58,25,-10.5,23.5,-76,82.6,2,15,17.0,12345678,990,3,0,3750240000,3750240000,12.3,1744627776676
2,e49a,1,3565,0,0.0102,23354,6,1.0,1,"(0,1)",59,24,-10.5,23.5,-73,83.7,10,15,18.5,12345678,66,3,0,3750240000,3750240000,12.4,1744627777676
1,792d,1,1946,0,0.003434,17520,6,1.0,1,"(0,0)",59,25,-10.5,23.5,-76,82.3,3,17,17.0,12345678,66,3,0,3750240000,3750240000,12.4,1744627777676
2,e49a,1,3628,0,0.008262,25761,6,1.0,2,"(0,1)",58,24,-10.5,23.5,-73,83.6,13,16,18.0,12345678,166,3,0,3750240000,3750240000,12.4,1744627778676
1,792d,1,1988,0,0.002781,19024,6,1.0,1,"(0,3)",58,25,-10.5,23.5,-76,82.9,15,17,17.0,12345678,166,3,0,3750240000,3750240000,12.4,1744627778676
2,e49a,1,3691,0,0.006692,28469,6,1.0,2,"(0,0)",59,24,-10.5,23.5,-73,83.0,15,15,18.0,12345678,266,3,0,3750240000,3750240000,12.2,1744627779676
1,792d,1,2051,0,0.002253,20861,6,1.0,1,"(0,3)",59,25,-10.5,23.5,-76,82.4,15,16,17.5,12345678,266,3,0,3750240000,3750240000,12.2,1744627779676
2,e49a,1,3754,0,0.005421,30876,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-73,80.2,15,16,15.0,12345678,365,19,0,3750240000,3750240000,12.3,1744627780676
1,792d,1,2093,0,0.001825,21795,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-76,82.5,3,16,17.0,12345678,365,19,0,3750240000,3750240000,12.3,1744627780676
2,e49a,1,3817,0,0.004391,33251,6,1.0,2,"(0,1)",58,24,-10.5,23.5,-73,82.7,2,16,18.0,12345678,466,3,0,3750240000,3750240000,12.4,1744627781676
1,792d,1,2135,0,0.001478,22729,6,1.0,1,"(0,3)",52,25,-10.5,23.5,-76,82.3,15,15,17.0,12345678,466,3,0,3750240000,3750240000,12.4,1744627781676
2,e49a,1,3880,0,0.003557,35658,6,1.0,1,"(0,1)",59,24,-10.5,23.5,-73,82.2,10,16,17.5,12345678,566,3,0,3750240000,3750240000,12.5,1744627782676
1,792d,1,2177,0,0.001197,22792,6,1.0,2,"(0,1)",52,24,-10.5,23.5,-76,80.3,4,16,15.0,12345678,566,3,0,3750240000,3750240000,12.5,1744627782676
2,e49a,1,3943,0,0.002881,38334,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-73,82.3,15,16,12.0,12345678,666,3,0,3750240000,3750240000,12.3,1744627783676
1,792d,1,2219,0,0.00097,23393,6,1.0,1,"(0,3)",52,25,-10.5,23.5,-76,83.3,15,15,18.0,12345678,666,3,0,3750240000,3750240000,12.3,1744627783676
2,e49a,1,3985,0,0.002333,41010,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-73,83.6,15,15,18.5,12345678,766,3,0,3750240000,3750240000,12.2,1744627784676
1,792d,1,2240,0,0.000873,24866,6,1.0,1,"(0,3)",59,25,-10.5,23.5,-76,81.9,12,15,17.5,12345678,766,3,0,3750240000,3750240000,12.2,1744627784676
2,e49a,1,4069,0,0.00189,41675,6,1.0,2,"(0,0)",52,24,-10.5,23.5,-73,81.4,8,11,16.5,12345678,866,3,0,3750240000,3750240000,12.8,1744627785676
1,792d,1,2324,0,0.000636,24992,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-76,78.8,3,17,13.5,12345678,866,3,0,3750240000,3750240000,12.8,1744627785676
2,e49a,1,4132,0,0.001531,42308,6,1.0,2,"(0,1)",58,24,-10.5,23.5,-74,81.1,2,11,16.0,12345678,965,19,0,3750240000,3750240000,12.6,1744627786676
1,792d,1,2345,0,0.000573,26465,6,1.0,1,"(0,0)",58,24,-10.5,23.5,-76,83.6,3,18,18.5,12345678,965,19,0,3750240000,3750240000,12.6,1744627786676
2,e49a,1,4174,0,0.00124,42973,6,1.0,1,"(0,1)",59,24,-10.5,23.5,-73,80.3,15,14,15.5,12345678,42,3,0,3750240000,3750240000,12.4,1744627787676
1,792d,1,2387,0,0.000464,28302,6,1.0,1,"(0,2)",59,24,-10.5,23.5,-75,80.8,12,16,14.5,12345678,42,3,0,3750240000,3750240000,12.4,1744627787676
2,e49a,1,4216,0,0.001004,44778,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-76,81.8,9,20,16.5,12345678,142,3,0,3750240000,3750240000,12.4,1744627788676
1,792d,1,2429,0,0.000376,29775,6,1.0,2,"(0,1)",59,24,-10.5,23.5,-77,81.5,14,11,16.5,12345678,142,3,0,3750240000,3750240000,12.4,1744627788676
2,e49a,1,4258,0,0.000814,47185,6,1.0,1,"(0,3)",58,24,-10.5,23.5,-73,82.0,15,18,17.5,12345678,242,3,0,3750240000,3750240000,12.1,1744627789676
1,792d,1,2471,0,0.100304,31818,6,1.0,2,"(0,1)",59,24,-10.5,23.5,-76,79.7,8,17,15.0,12345678,242,3,0,3750240000,3750240000,12.1,1744627789676
2,e49a,1,4300,0,0.000659,48119,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-72,81.8,15,15,16.5,12345678,342,3,0,3750240000,3750240000,12.6,1744627790676
1,792d,1,2534,0,0.081247,33655,6,1.0,2,"(0,0)",59,24,-10.5,23.5,-76,83.2,1,22,18.0,12345678,342,3,0,3750240000,3750240000,12.6,1744627790676
2,e49a,1,4340,0,0.000534,49354,6,1.0,1,"(0,1)",59,24,-10.5,23.5,-73,84.7,10,19,19.5,12345678,442,3,0,3750240000,3750240000,12.7,1744627791676
1,792d,1,2593,0,0.06581,34320,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-76,83.0,12,21,18.5,12345678,442,3,0,3750240000,3750240000,12.7,1744627791676
2,e49a,1,4403,0,0.000432,50858,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-74,84.6,13,18,19.5,12345678,542,3,0,3750240000,3750240000,12.6,1744627792676
1,792d,1,2635,0,0.053306,35555,6,1.0,1,"(0,0)",59,24,-10.5,23.5,-76,82.4,3,20,17.0,12345678,542,3,0,3750240000,3750240000,12.6,1744627792676
2,e49a,1,4445,0,0.00035,52093,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-75,82.2,15,17,17.5,12345678,642,3,0,3750240000,3750240000,12.7,1744627793676
1,792d,1,2677,0,0.043178,36489,6,1.0,1,"(0,0)",59,24,-10.5,23.5,-76,81.6,9,18,16.0,12345678,642,3,0,3750240000,3750240000,12.7,1744627793676
2,e49a,1,4487,0,0.000284,54801,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-74,82.7,11,17,12.0,12345678,742,3,0,3750240000,3750240000,12.4,1744627794676
1,792d,1,2719,0,0.034974,37122,6,1.0,1,"(0,1)",59,24,-10.5,23.5,-76,81.6,15,15,16.5,12345678,742,3,0,3750240000,3750240000,12.4,1744627794676
2,e49a,1,4529,0,0.00023,57509,6,1.0,2,"(0,0)",59,24,-10.5,23.5,-74,83.1,8,16,18.5,12345678,842,3,0,3750240000,3750240000,12.0,1744627795676
1,792d,1,2761,0,0.028329,38325,6,1.0,1,"(0,0)",59,24,-10.5,23.5,-76,82.7,3,17,18.0,12345678,842,3,0,3750240000,3750240000,12.0,1744627795676
2,e49a,1,4592,0,0.000186,60185,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-74,83.3,9,17,13.0,12345678,942,3,0,3750240000,3750240000,12.2,1744627796676
1,792d,1,2845,0,0.022946,39592,6,1.0,1,"(0,2)",59,24,-10.5,23.5,-76,82.4,14,18,17.0,12345678,942,3,0,3750240000,3750240000,12.2,1744627796676
2,e49a,1,4655,0,0.000151,61990,6,1.0,2,"(0,0)",59,24,-10.5,23.5,-74,83.0,3,16,18.5,12345678,18,3,0,3750240000,3750240000,12.4,1744627797676
1,792d,1,2887,0,0.018587,41429,6,1.0,1,"(0,0)",59,24,-10.5,23.5,-76,80.9,3,16,16.0,12345678,18,3,0,3750240000,3750240000,12.4,1744627797676
2,e49a,1,4739,0,0.000136,62893,6,1.0,2,"(0,1)",59,24,-10.5,23.5,-72,77.4,3,9,12.5,12345678,118,3,0,3750240000,3750240000,12.6,1744627798676
1,792d,1,2929,0,0.015055,42300,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-76,79.4,11,9,14.0,12345678,118,3,0,3750240000,3750240000,12.6,1744627798676
2,e49a,1,4781,0,0.00011,65300,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-73,82.2,9,17,17.5,12345678,218,3,0,3750240000,3750240000,12.2,1744627799676
1,792d,1,2971,0,0.112195,43772,6,1.0,1,"(0,2)",58,24,-10.5,23.5,-76,82.5,6,15,17.5,12345678,218,3,0,3750240000,3750240000,12.2,1744627799676
2,e49a,1,4823,0,8.9e-05,68008,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-73,82.8,15,19,18.0,12345678,318,3,0,3750240000,3750240000,11.5,1744627800676
1,792d,1,3055,0,0.090878,46718,6,1.0,2,"(0,0)",59,24,-10.5,23.5,-76,81.9,2,16,16.5,12345678,318,3,0,3750240000,3750240000,11.5,1744627800676
2,e49a,1,4865,0,7.2e-05,70684,6,1.0,1,"(0,1)",59,24,-10.5,23.5,-73,82.7,10,17,17.5,12345678,418,3,0,3750240000,3750240000,11.8,1744627801676
1,792d,1,3097,0,0.073611,48222,6,1.0,1,"(0,2)",59,24,-10.5,23.5,-77,84.0,9,23,18.5,12345678,418,3,0,3750240000,3750240000,11.8,1744627801676
2,e49a,1,4907,0,6.5e-05,73360,6,1.0,1,"(0,3)",58,24,-10.5,23.5,-73,82.5,15,18,17.5,12345678,518,3,0,3750240000,3750240000,11.9,1744627802676
1,792d,1,3139,0,0.059625,49425,6,1.0,1,"(0,3)",58,24,-10.5,23.5,-76,81.7,15,21,16.5,12345678,518,3,0,3750240000,3750240000,11.9,1744627802676
2,e49a,1,4949,0,5.8e-05,75767,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-73,82.5,15,17,8.5,12345678,618,3,0,3750240000,3750240000,12.3,1744627803676
1,792d,1,3181,0,0.053662,50660,6,1.0,1,"(0,3)",58,24,-10.5,23.5,-76,82.0,12,21,17.0,12345678,618,3,0,3750240000,3750240000,12.3,1744627803676
2,e49a,1,4991,0,5.3e-05,78443,6,1.0,1,"(0,3)",58,24,-10.5,23.5,-73,83.3,15,17,18.5,12345678,718,3,0,3750240000,3750240000,12.5,1744627804676
1,792d,1,3223,0,0.048296,51325,6,1.0,2,"(0,0)",59,24,-10.5,23.5,-75,82.2,15,17,16.5,12345678,718,3,0,3750240000,3750240000,12.5,1744627804676
2,e49a,1,5033,0,4.7e-05,81119,6,1.0,2,"(0,0)",59,24,-10.5,23.5,-73,82.8,8,17,12.0,12345678,818,3,0,3750240000,3750240000,12.2,1744627805676
1,792d,1,3265,0,0.03912,51958,6,1.0,1,"(0,0)",59,24,-10.5,23.5,-75,82.7,3,17,17.5,12345678,818,3,0,3750240000,3750240000,12.2,1744627805676
2,e49a,1,5117,0,4.3e-05,83827,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-73,82.7,15,16,17.5,12345678,918,3,0,3750240000,3750240000,12.1,1744627806676
1,792d,1,3328,0,0.035208,53795,6,1.0,2,"(0,1)",59,24,-10.5,23.5,-76,80.8,5,16,15.5,12345678,918,3,0,3750240000,3750240000,12.1,1744627806676
2,e49a,1,5201,0,3.8e-05,86202,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-73,83.9,11,17,19.0,12345678,1018,3,0,3750240000,3750240000,12.1,1744627807676
1,792d,1,3370,0,0.031687,56139,6,1.0,1,"(0,3)",58,24,-10.5,23.5,-77,79.4,3,6,15.0,12345678,1018,3,0,3750240000,3750240000,12.1,1744627807676
2,e49a,1,5243,0,3.1e-05,88071,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-76,82.0,15,19,14.0,12345678,94,3,0,3750240000,3750240000,12.4,1744627808676
1,792d,1,3391,0,0.028518,57311,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-77,62.0,12,13,0.5,12345678,94,3,0,3750240000,3750240000,12.4,1744627808676
2,e49a,1,5283,0,2.5e-05,89005,6,1.0,2,"(0,0)",52,24,-10.5,23.5,-72,82.5,8,16,17.5,12345678,194,3,0,3750240000,3750240000,11.9,1744627809676
1,5db0,1,579,9,0.1,1793,6,0.516389,1,"(0,1)",58,24,-10.5,23.5,-78,81.5,14,24,17.0,12345678,194,3,0,3750240000,3750240000,11.9,1744627809676
2,e49a,1,5346,0,2.3e-05,91143,6,1.0,2,"(0,1)",52,24,-10.5,23.5,-73,80.2,9,17,15.0,12345678,294,3,0,3750240000,3750240000,11.6,1744627810676
1,5db0,1,621,0,0.081,3867,6,0.791821,1,"(0,1)",59,24,-10.5,23.5,-76,86.0,9,16,22.0,12345678,294,3,0,3750240000,3750240000,11.6,1744627810676
2,e49a,1,5388,0,1.8e-05,92314,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-73,79.1,15,13,14.0,12345678,394,3,0,3750240000,3750240000,12.1,1744627811676
1,5db0,1,661,0,0.06561,5102,6,0.919347,1,"(0,3)",59,24,-10.5,23.5,-76,83.7,3,14,19.0,12345678,394,3,0,3750240000,3750240000,12.1,1744627811676
2,e49a,1,5451,0,1.5e-05,93485,6,1.0,1,"(0,1)",52,24,-10.5,23.5,-72,82.2,10,12,7.0,12345678,494,3,0,3750240000,3750240000,11.9,1744627812676
1,5db0,1,703,0,0.053144,6574,6,0.968754,1,"(0,1)",59,24,-10.5,23.5,-76,79.9,1,22,14.5,12345678,494,3,0,3750240000,3750240000,11.9,1744627812676
2,e49a,1,5514,0,1.2e-05,93849,6,1.0,2,"(0,0)",52,24,-10.5,23.5,-72,82.6,8,16,17.5,12345678,593,19,0,3750240000,3750240000,12.5,1744627813676
1,5db0,1,745,0,0.043047,8411,6,0.987895,1,"(0,3)",59,24,-10.5,23.5,-76,81.5,3,22,16.5,12345678,593,19,0,3750240000,3750240000,12.5,1744627813676
2,e49a,1,5598,0,1e-05,95084,6,1.0,1,"(0,0)",52,24,-10.5,23.5,-72,81.8,8,13,16.0,12345678,694,3,0,3750240000,3750240000,12.5,1744627814676
1,5db0,1,787,0,0.034868,10517,6,0.99531,1,"(0,1)",59,25,-10.5,23.5,-76,81.0,1,23,16.5,12345678,694,3,0,3750240000,3750240000,12.5,1744627814676
2,e49a,1,5661,0,8e-06,96018,6,1.0,2,"(0,0)",52,24,-10.5,23.5,-74,83.4,8,14,19.0,12345678,794,3,0,3750240000,3750240000,12.7,1744627815676
1,5db0,1,850,0,0.028243,11150,6,0.998183,1,"(0,1)",58,24,-10.5,23.5,-76,82.9,1,19,18.0,12345678,794,3,0,3750240000,3750240000,12.7,1744627815676
2,e49a,1,5724,0,6e-06,97855,6,1.0,1,"(0,2)",52,24,-10.5,23.5,-74,81.3,14,17,16.0,12345678,894,3,0,3750240000,3750240000,12.5,1744627816676
1,5db0,1,892,0,0.022877,12052,6,0.999218,1,"(0,1)",59,24,-10.5,23.5,-76,82.2,14,17,16.5,12345678,894,3,0,3750240000,3750240000,12.5,1744627816676
2,e49a,1,5766,0,5e-06,98821,6,1.0,2,"(0,0)",52,24,-10.5,23.5,-74,81.3,8,18,16.0,12345678,994,3,0,3750240000,3750240000,12.6,1744627817676
1,5db0,1,934,0,0.01853,13255,6,0.999697,1,"(0,3)",59,24,-10.5,23.5,-76,81.1,7,14,15.5,12345678,994,3,0,3750240000,3750240000,12.6,1744627817676
2,e49a,1,5787,0,5e-06,98821,6,1.0,1,"(0,3)",52,24,-10.5,23.5,-74,81.6,15,18,16.5,12345678,70,3,0,3750240000,3750240000,12.7,1744627818676
1,5db0,1,976,0,0.015009,14490,6,0.999883,1,"(0,1)",59,25,-10.5,23.5,-77,80.3,14,17,14.5,12345678,70,3,0,3750240000,3750240000,12.7,1744627818676
2,e49a,1,5829,0,4e-06,100325,6,1.0,2,"(0,0)",59,24,-10.5,23.5,-73,81.8,2,18,17.0,12345678,169,19,0,3750240000,3750240000,12.4,1744627819676
1,5db0,1,1018,0,0.012158,15725,6,0.99995,1,"(0,1)",59,25,-10.5,23.5,-76,81.5,14,15,16.5,12345678,169,19,0,3750240000,3750240000,12.4,1744627819676
2,e49a,1,5892,0,3e-06,100926,6,1.0,1,"(0,3)",58,24,-10.5,23.5,-74,82.7,9,17,17.5,12345678,269,19,0,3750240000,3750240000,12.8,1744627820676
1,5db0,1,1060,0,0.009848,16390,6,0.99998,1,"(0,1)",59,24,-10.5,23.5,-76,80.9,9,16,15.5,12345678,269,19,0,3750240000,3750240000,12.8,1744627820676
2,e49a,1,5976,0,2e-06,103032,6,1.0,1,"(0,3)",58,24,-10.5,23.5,-74,82.3,9,18,18.0,12345678,370,3,0,3750240000,3750240000,12.5,1744627821676
1,5db0,1,1102,0,0.007977,16722,6,0.999992,1,"(0,3)",58,25,-10.5,23.5,-76,82.3,15,16,17.0,12345678,370,3,0,3750240000,3750240000,12.5,1744627821676
2,e49a,1,6018,0,2e-06,105708,6,1.0,1,"(0,3)",58,24,-10.5,23.5,-74,82.2,15,18,17.5,12345678,470,3,0,3750240000,3750240000,12.1,1744627822676
1,5db0,1,1144,0,0.006461,17355,6,0.999997,1,"(0,3)",59,24,-10.5,23.5,-76,82.8,15,17,17.5,12345678,470,3,0,3750240000,3750240000,12.1,1744627822676
2,e49a,1,6102,0,2e-06,107814,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-74,82.4,15,17,18.0,12345678,569,19,0,3750240000,3750240000,12.3,1744627823676
1,5db0,1,1186,0,0.005233,19128,6,0.999999,1,"(0,2)",59,25,-10.5,23.5,-76,79.9,7,17,15.0,12345678,569,19,0,3750240000,3750240000,12.3,1744627823676
2,e49a,1,6165,0,1e-06,110221,6,1.0,1,"(0,1)",59,24,-10.5,23.5,-74,82.9,10,16,18.0,12345678,670,3,0,3750240000,3750240000,12.3,1744627824676
1,5db0,1,1228,0,0.004239,20664,6,0.999999,1,"(0,2)",59,25,-10.5,23.5,-76,80.8,2,16,16.0,12345678,670,3,0,3750240000,3750240000,12.3,1744627824676
2,e49a,1,6228,0,1e-06,112026,6,1.0,2,"(0,1)",58,24,-10.5,23.5,-74,83.6,3,17,19.0,12345678,770,3,0,3750240000,3750240000,12.4,1744627825676
1,5db0,1,1270,0,0.003434,21899,6,1.0,1,"(0,1)",59,24,-10.5,23.5,-77,81.1,10,18,16.0,12345678,770,3,0,3750240000,3750240000,12.4,1744627825676
2,e49a,1,6270,0,1e-06,114734,6,1.0,1,"(0,2)",58,24,-10.5,23.5,-73,83.1,14,18,18.0,12345678,869,19,0,3750240000,3750240000,12.1,1744627826676
1,5db0,1,1312,0,0.002781,22564,6,1.0,1,"(0,0)",59,24,-10.5,23.5,-76,81.6,7,18,17.0,12345678,869,19,0,3750240000,3750240000,12.1,1744627826676
2,e49a,1,6312,0,1e-06,117141,6,1.0,1,"(0,3)",58,24,-10.5,23.5,-74,82.5,15,17,17.5,12345678,970,3,0,3750240000,3750240000,12.3,1744627827676
1,5db0,1,1354,0,0.002253,24068,6,1.0,1,"(0,3)",58,25,-10.5,23.5,-76,80.9,11,16,16.0,12345678,970,3,0,3750240000,3750240000,12.3,1744627827676
2,e49a,1,6354,0,1e-06,119817,6,1.0,2,"(0,0)",58,24,-10.5,23.5,-73,83.4,7,18,18.5,12345678,46,3,0,3750240000,3750240000,12.1,1744627828676
1,5db0,1,1417,0,0.001825,25873,6,1.0,1,"(0,3)",59,24,-10.5,23.5,-76,82.0,3,16,17.0,12345678,46,3,0,3750240000,3750240000,12.1,1744627828676
2,e49a,1,6417,0,0.0,122525,6,1.0,2,"(0,0)",59,24,-10.5,23.5,-74,83.2,8,19,18.5,12345678,146,3,0,3750240000,3750240000,12.5,1744627829676
